X0;X1;X2;RCE
1656730803.4960256;0.03;0.06;952.17
1656731103.5014207;0.03;0.06;952.17
1656731403.506816;0.03;0.06;952.17
1656731703.5122108;0.03;0.06;952.17
1656732003.517606;0.1;0.03;952.17
1656732303.5230012;0.1;0.03;952.17
1656732603.5283961;0.07;0.03;952.17
1656732903.5337913;0.07;0.04;952.17
1656733203.5391865;0.07;0.04;952.17
1656733503.5445814;0.09;0.03;952.17
1656733803.5499766;0.09;0.03;952.17
1656734103.5553718;0.08;0.08;829.67
1656734403.560767;0.35;0.15;829.67
1656734703.5661619;0.35;0.15;829.67
1656735003.571557;0.35;0.15;829.67
1656735303.5769522;1.18;0.12;829.67
1656735603.5823472;1.18;0.12;829.67
1656735903.5877423;1.18;0.12;829.67
1656736203.5931375;1.18;0.12;829.67
1656736503.5985324;1.18;0.12;829.67
1656736803.6039276;1.18;0.12;829.67
1656737103.6093228;1.18;0.12;829.67
1656737403.6147177;1.18;0.12;829.67
1656737703.620113;1.18;0.12;887.59
1656738003.625508;1.18;0.12;887.59
1656738303.6309032;1.18;0.12;887.59
1656738603.6362982;1.18;0.12;887.59
1656738903.6416934;1.18;0.12;887.59
1656739203.6470885;1.18;0.12;887.59
1656739503.6524835;1.18;0.12;887.59
1656739803.6578786;1.18;0.12;887.59
1656740103.6632738;1.18;0.12;887.59
1656740403.6686687;1.18;0.12;887.59
1656740703.674064;1.18;0.12;887.59
1656741003.679459;1.18;0.12;887.59
1656741303.6848543;1.06;0.14;873.42
1656741603.6902492;2.88;0.19;873.42
1656741903.6956444;0.97;0.16;873.42
1656742203.7010396;2.94;0.18;873.42
1656742503.7064345;0.93;0.23;873.42
1656742803.7118297;1.43;0.46;873.42
1656743103.7172248;2.85;0.29;873.42
1656743403.7226198;1.24;0.17;873.42
1656743703.728015;1.19;0.16;873.42
1656744003.7334101;2.93;0.0;873.42
1656744303.738805;3.51;0.3;873.42
1656744603.7442002;3.45;0.56;873.42
1656744903.7495954;4.23;0.54;762.28
1656745203.7549906;0.94;0.4;762.28
1656745503.7603855;0.94;0.4;762.28
1656745803.7657807;3.98;0.46;762.28
1656746103.7711759;4.48;0.45;762.28
1656746403.7765708;1.12;0.33;762.28
1656746703.781966;1.42;0.35;762.28
1656747003.7873611;4.14;0.0;762.28
1656747303.792756;4.27;1.32;762.28
1656747603.7981513;4.4;1.3;762.28
1656747903.8035464;4.39;0.25;762.28
1656748203.8089414;4.49;0.37;762.28
1656748503.8143365;4.49;0.37;696.71
1656748803.8197317;0.88;0.33;696.71
1656749103.825127;0.88;0.33;696.71
1656749403.8305218;0.88;0.33;696.71
1656749703.835917;0.88;0.33;696.71
1656750003.8413122;0.88;0.33;696.71
1656750303.846707;4.49;0.36;696.71
1656750603.8521023;1.05;0.38;696.71
1656750903.8574975;3.96;0.28;696.71
1656751203.8628924;1.37;0.69;696.71
1656751503.8682876;1.37;0.69;696.71
1656751803.8736827;1.37;0.69;696.71
1656752103.879078;1.37;0.69;601.84
1656752403.8844728;4.49;0.41;601.84
1656752703.889868;4.49;0.41;601.84
1656753003.8952632;1.98;0.44;601.84
1656753303.9006581;1.26;0.38;601.84
1656753603.9060533;4.47;0.42;601.84
1656753903.9114485;4.48;0.42;601.84
1656754203.9168434;4.48;0.41;601.84
1656754503.9222386;4.48;0.42;601.84
1656754803.9276338;4.49;0.4;601.84
1656755103.9330287;5.11;0.39;601.84
1656755403.9384239;4.47;0.41;601.84
1656755703.943819;2.42;0.14;644.29
1656756003.9492142;4.48;0.42;644.29
1656756303.9546092;4.49;0.4;644.29
1656756603.9600043;4.49;0.28;644.29
1656756903.9653995;4.49;0.27;644.29
1656757203.9707944;1.34;0.27;644.29
1656757503.9761896;4.3;0.15;644.29
1656757803.9815848;1.48;0.25;644.29
1656758103.9869797;4.49;0.27;644.29
1656758403.992375;4.26;0.0;644.29
1656758703.99777;1.52;0.27;644.29
1656759004.0031652;4.13;0.19;644.29
1656759304.0085602;4.5;0.3;684.55
1656759604.0139554;4.48;0.29;684.55
1656759904.0193505;4.48;0.31;684.55
1656760204.0247455;4.68;0.57;684.55
1656760504.0301406;1.19;0.27;684.55
1656760804.0355358;1.15;0.26;684.55
1656761104.0409307;1.3;0.27;684.55
1656761404.046326;1.56;0.27;684.55
1656761704.051721;4.49;1.4;684.55
1656762004.057116;4.49;1.4;684.55
1656762304.0625112;4.49;1.4;684.55
1656762604.0679064;4.49;1.4;684.55
1656762904.0733016;4.49;1.4;881.09
1656763204.0786965;1.43;1.37;881.09
1656763504.0840917;4.46;1.08;881.09
1656763804.0894868;4.49;0.81;881.09
1656764104.0948818;4.4;0.95;881.09
1656764404.100277;2.84;0.7;881.09
1656764704.1056721;1.22;0.97;881.09
1656765004.111067;1.44;0.36;881.09
1656765304.1164622;1.47;0.55;881.09
1656765604.1218574;1.74;0.55;881.09
1656765904.1272523;2.21;0.42;881.09
1656766204.1326475;4.2;0.94;881.09
1656766504.1380427;2.86;2.67;1176.94
1656766804.1434379;1.94;2.5;1176.94
1656767104.1488328;1.96;2.45;1176.94
1656767404.154228;1.37;0.5;1176.94
1656767704.1596231;1.12;0.44;1176.94
1656768004.165018;1.01;0.5;1176.94
1656768304.1704133;0.96;0.54;1176.94
1656768604.1758084;1.08;0.5;1176.94
1656768904.1812034;1.07;3.25;1176.94
1656769204.1865985;1.05;0.6;1176.94
1656769504.1919937;1.04;0.53;1176.94
1656769804.197389;1.09;0.77;1176.94
1656770104.2027838;1.07;0.43;1248.92
1656770404.208179;1.17;0.46;1248.92
1656770704.2135742;1.23;0.36;1248.92
1656771004.218969;1.34;0.38;1248.92
1656771304.2243643;1.26;0.47;1248.92
1656771604.2297595;3.17;0.47;1248.92
1656771904.2351544;3.17;0.47;1248.92
1656772204.2405496;1.22;0.44;1248.92
1656772504.2459447;3.06;0.59;1248.92
1656772804.2513397;3.0;0.37;1248.92
1656773104.2567348;2.85;0.46;1248.92
1656773404.26213;1.94;0.29;1248.92
1656773704.2675252;0.83;0.38;1689.43
1656774004.2729201;2.46;0.42;1689.43
1656774304.2783153;2.46;0.42;1689.43
1656774604.2837105;2.16;0.44;1689.43
1656774904.2891054;2.06;1.58;1689.43
1656775204.2945006;1.91;0.23;1689.43
1656775504.2998958;1.87;0.22;1689.43
1656775804.3052907;1.7;0.76;1689.43
1656776104.3106859;1.56;2.87;1689.43
1656776404.316081;1.26;0.79;1689.43
1656776704.321476;0.51;0.82;1689.43
1656777004.3268712;0.78;2.18;1689.43
1656777304.3322663;0.86;2.11;1779.8
1656777604.3376615;0.86;2.11;1779.8
1656777904.3430564;0.86;2.11;1779.8
1656778204.3484516;0.74;0.86;1779.8
1656778504.3538468;0.63;0.96;1779.8
1656778804.3592417;0.54;1.0;1779.8
1656779104.364637;0.45;0.88;1779.8
1656779404.370032;0.38;1.43;1779.8
1656779704.375427;0.31;0.22;1779.8
1656780004.3808222;0.27;0.59;1779.8
1656780304.3862174;0.22;0.2;1779.8
1656780604.3916125;0.19;0.19;1779.8
1656780904.3970075;0.17;0.69;1772.67
1656781204.4024026;0.15;1.87;1772.67
1656781504.4077978;0.15;1.87;1772.67
1656781804.4131927;0.1;2.31;1772.67
1656782104.418588;0.1;2.31;1772.67
1656782404.423983;0.1;2.31;1772.67
1656782704.429378;0.08;2.31;1772.67
1656783004.4347732;0.08;2.31;1772.67
1656783304.4401684;0.07;1.1;1772.67
1656783604.4455633;0.05;0.99;1772.67
1656783904.4509585;0.04;0.65;1772.67
1656784204.4563537;0.02;0.45;1772.67
1656784504.4617488;0.02;0.43;1601.19
1656784804.4671438;0.01;0.08;1601.19
1656785104.472539;0.01;0.07;1601.19
1656785404.4779341;0.0;0.19;1601.19
1656785704.483329;0.0;0.23;1601.19
1656786004.4887242;0.0;0.18;1601.19
1656786304.4941194;0.0;0.25;1601.19
1656786604.4995143;0.0;0.22;1601.19
1656786904.5049095;0.0;0.24;1601.19
1656787204.5103047;0.0;0.6;1601.19
1656787504.5156999;0.0;0.6;1601.19
1656787804.5210948;0.0;0.56;1601.19
1656788104.52649;0.0;0.6;1109.43
1656788404.5318851;0.0;0.56;1109.43
1656788704.53728;0.0;0.56;1109.43
1656789004.5426753;0.0;0.29;1109.43
1656789304.5480704;0.0;0.46;1109.43
1656789604.5534654;0.0;0.51;1109.43
1656789904.5588605;0.0;0.5;1109.43
1656790204.5642557;0.0;0.48;1109.43
1656790504.5696507;0.0;0.53;1109.43
1656790804.5750458;0.0;0.53;1109.43
1656791104.580441;0.0;0.52;1109.43
1656791404.5858362;0.0;0.53;1109.43
1656791704.591231;0.0;0.56;1147.49
1656792004.5966263;0.0;2.7;1147.49
1656792304.6020215;0.0;0.57;1147.49
1656792604.6074164;0.0;0.54;1147.49
1656792904.6128116;0.0;0.53;1147.49
1656793204.6182067;0.0;0.54;1147.49
1656793504.6236017;0.0;0.5;1147.49
1656793804.6289968;0.0;0.42;1147.49
1656794104.634392;0.0;0.43;1147.49
1656794404.639787;0.0;0.42;1147.49
1656794704.6451821;0.0;0.42;1147.49
1656795004.6505773;0.0;0.44;1147.49
1656795304.6559725;0.0;0.44;865.72
1656795604.6613674;0.0;0.4;865.72
1656795904.6667626;0.0;0.39;865.72
1656796204.6721578;0.0;0.32;865.72
1656796504.6775527;0.0;0.33;865.72
1656796804.6829479;0.0;0.32;865.72
1656797104.688343;0.0;0.42;865.72
1656797404.693738;0.0;0.4;865.72
1656797704.6991332;0.0;0.34;865.72
1656798004.7045283;0.0;0.2;865.72
1656798304.7099235;0.0;0.15;865.72
1656798604.7153184;0.0;2.26;865.72
1656798904.7207136;0.0;2.22;910.32
1656799204.7261088;0.0;0.13;910.32
1656799504.7315037;0.0;0.13;910.32
1656799804.736899;0.0;0.13;910.32
1656800104.742294;0.0;0.12;910.32
1656800404.747689;0.0;0.12;910.32
1656800704.7530842;0.0;0.12;910.32
1656801004.7584794;0.0;0.12;910.32
1656801304.7638743;0.0;0.12;910.32
1656801604.7692695;0.0;0.12;910.32
1656801904.7746646;0.0;0.12;910.32
1656802204.7800598;0.0;0.19;910.32
1656802504.7854548;0.0;0.1;909.79
1656802804.79085;0.0;0.22;909.79
1656803104.796245;0.0;0.22;909.79
1656803404.80164;0.0;0.21;909.79
1656803704.8070352;0.0;0.21;909.79
1656804004.8124304;0.0;0.21;909.79
1656804304.8178253;0.0;0.21;909.79
1656804604.8232205;0.0;0.2;909.79
1656804904.8286157;0.0;0.21;909.79
1656805204.8340106;0.0;0.2;909.79
1656805504.8394058;0.0;0.2;909.79
1656805804.844801;0.0;0.2;909.79
1656806104.8501961;0.0;0.2;858.62
1656806404.855591;0.0;0.2;858.62
1656806704.8609862;0.0;0.2;858.62
1656807004.8663814;0.0;0.2;858.62
1656807304.8717763;0.0;0.2;858.62
1656807604.8771715;0.0;0.2;858.62
1656807904.8825667;0.0;0.19;858.62
1656808204.8879616;0.0;0.1;858.62
1656808504.8933568;0.0;0.1;858.62
1656808804.898752;0.0;0.1;858.62
1656809104.9041471;0.0;0.1;858.62
1656809404.909542;0.0;0.1;858.62
1656809704.9149373;0.0;0.1;839.61
1656810004.9203324;0.0;0.1;839.61
1656810304.9257274;0.0;0.1;839.61
1656810604.9311225;0.0;0.1;839.61
1656810904.9365177;0.0;0.08;839.61
1656811204.9419127;0.0;0.08;839.61
1656811504.9473078;0.0;0.08;839.61
1656811804.952703;0.0;0.09;839.61
1656812104.958098;0.01;0.07;839.61
1656812404.963493;0.01;0.07;839.61
1656812704.9688883;0.02;0.06;839.61
1656813004.9742835;0.03;0.06;839.61
1656813304.9796784;0.0;0.08;738.5
1656813604.9850736;0.03;0.06;738.5
1656813904.9904687;0.03;0.06;738.5
1656814204.9958637;0.04;0.06;738.5
1656814505.0012589;0.03;0.16;738.5
1656814805.006654;0.03;0.16;738.5
1656815105.012049;0.03;0.17;738.5
1656815405.0174441;0.12;0.14;738.5
1656815705.0228393;0.13;0.14;738.5
1656816005.0282345;0.14;0.14;738.5
1656816305.0336294;0.14;0.14;738.5
1656816605.0390246;0.15;0.13;738.5
1656816905.0444198;0.17;0.17;518.32
1656817205.0498147;0.17;0.18;518.32
1656817505.0552099;0.18;0.14;518.32
1656817805.060605;0.19;0.14;518.32
1656818105.066;0.2;0.47;518.32
1656818405.0713952;0.21;0.46;518.32
1656818705.0767903;0.23;0.46;518.32
1656819005.0821853;0.25;0.43;518.32
1656819305.0875804;0.27;0.47;518.32
1656819605.0929756;0.29;0.44;518.32
1656819905.0983708;0.32;0.44;518.32
1656820205.1037657;0.34;0.48;518.32
1656820505.109161;0.39;0.5;500.58
1656820805.114556;0.44;0.39;500.58
1656821105.119951;0.45;0.24;500.58
1656821405.1253462;0.43;0.36;500.58
1656821705.1307414;0.42;0.25;500.58
1656822005.1361363;0.43;0.51;500.58
1656822305.1415315;0.43;0.31;500.58
1656822605.1469266;0.45;0.11;500.58
1656822905.1523216;0.47;0.69;500.58
1656823205.1577168;0.53;0.17;500.58
1656823505.163112;0.61;0.42;500.58
1656823805.168507;0.64;0.18;500.58
1656824105.173902;0.69;0.16;431.82
1656824405.1792972;0.78;0.12;431.82
1656824705.1846924;0.89;0.12;431.82
1656825005.1900873;1.03;0.13;431.82
1656825305.1954825;1.16;0.13;431.82
1656825605.2008777;1.2;0.13;431.82
1656825905.2062726;1.29;0.13;431.82
1656826205.2116678;1.27;0.12;431.82
1656826505.217063;1.22;0.32;431.82
1656826805.2224581;1.11;0.31;431.82
1656827105.227853;1.62;0.33;431.82
1656827405.2332482;1.78;3.54;431.82
1656827705.2386434;1.85;0.76;433.2
1656828005.2440383;2.01;0.24;433.2
1656828305.2494335;2.13;0.24;433.2
1656828605.2548287;2.35;0.24;433.2
1656828905.2602236;2.31;0.22;433.2
1656829205.2656188;2.53;0.23;433.2
1656829505.271014;0.79;0.27;433.2
1656829805.276409;3.15;0.23;433.2
1656830105.281804;3.17;0.24;433.2
1656830405.2871993;3.17;0.24;433.2
1656830705.2925944;3.31;0.29;433.2
1656831005.2979894;3.47;0.53;433.2
1656831305.3033845;1.08;0.47;432.52
1656831605.3087797;4.27;0.6;432.52
1656831905.3141747;3.17;0.6;432.52
1656832205.3195698;1.51;0.22;432.52
1656832505.324965;3.85;1.26;432.52
1656832805.33036;4.44;1.78;432.52
1656833105.335755;1.33;4.37;432.52
1656833405.3411503;1.08;1.69;432.52
1656833705.3465452;3.87;1.24;432.52
1656834005.3519404;1.59;0.92;432.52
1656834305.3573356;4.49;1.02;432.52
1656834605.3627307;4.11;0.79;432.52
1656834905.3681257;1.59;0.74;449.85
1656835205.3735209;1.83;0.7;449.85
1656835505.378916;1.83;0.7;449.85
1656835805.384311;4.48;0.72;449.85
1656836105.3897061;4.48;3.3;449.85
1656836405.3951013;4.48;3.3;449.85
1656836705.4004962;5.23;0.47;449.85
1656837005.4058914;4.02;1.09;449.85
1656837305.4112866;2.58;0.94;449.85
1656837605.4166818;1.86;0.71;449.85
1656837905.4220767;1.81;0.67;449.85
1656838205.4274719;4.47;0.72;449.85
1656838505.432867;4.47;0.72;423.79
1656838805.438262;4.49;3.41;423.79
1656839105.4436572;4.49;3.41;423.79
1656839405.4490523;4.49;3.41;423.79
1656839705.4544473;4.49;0.77;423.79
1656840005.4598424;4.49;1.52;423.79
1656840305.4652376;4.49;2.07;423.79
1656840605.4706326;2.16;2.21;423.79
1656840905.4760277;4.49;2.09;423.79
1656841205.481423;3.7;0.0;423.79
1656841505.486818;4.49;0.77;423.79
1656841805.492213;1.78;0.84;423.79
1656842105.4976082;1.74;5.22;422.8
1656842405.5030034;4.27;1.64;422.8
1656842705.5083983;1.75;1.66;422.8
1656843005.5137935;3.54;1.79;422.8
1656843305.5191886;2.58;0.26;422.8
1656843605.5245836;1.23;1.68;422.8
1656843905.5299788;4.48;3.86;422.8
1656844205.535374;4.3;0.78;422.8
1656844505.540769;4.47;0.95;422.8
1656844805.546164;4.49;1.85;422.8
1656845105.5515592;4.48;1.1;422.8
1656845405.5569544;2.53;2.25;422.8
1656845705.5623493;2.53;2.25;460.85
1656846005.5677445;2.65;1.36;460.85
1656846305.5731397;4.38;2.19;460.85
1656846605.5785346;4.49;2.96;460.85
1656846905.5839298;4.48;1.75;460.85
1656847205.589325;2.69;2.89;460.85
1656847505.59472;4.48;0.29;460.85
1656847805.600115;4.48;0.29;460.85
1656848105.6055102;4.49;0.3;460.85
1656848405.6109054;4.49;1.0;460.85
1656848705.6163003;4.5;1.0;460.85
1656849005.6216955;4.49;0.84;460.85
1656849305.6270907;4.49;2.48;531.21
1656849605.6324856;4.49;1.61;531.21
1656849905.6378808;4.49;2.56;531.21
1656850205.643276;4.48;2.58;531.21
1656850505.648671;4.49;0.51;531.21
1656850805.654066;4.49;0.51;531.21
1656851105.6594613;4.49;0.47;531.21
1656851405.6648562;4.49;0.5;531.21
1656851705.6702514;4.49;0.44;531.21
1656852005.6756465;4.49;0.39;531.21
1656852305.6810417;4.31;0.58;531.21
1656852605.6864367;4.31;0.58;531.21
1656852905.6918318;4.31;0.59;766.87
1656853205.697227;4.16;0.53;766.87
1656853505.702622;4.16;0.53;766.87
1656853805.708017;4.06;0.57;766.87
1656854105.7134123;3.98;0.82;766.87
1656854405.7188072;3.88;0.45;766.87
1656854705.7242024;3.88;0.45;766.87
1656855005.7295976;3.74;0.43;766.87
1656855305.7349927;3.74;0.43;766.87
1656855605.7403877;3.62;0.48;766.87
1656855905.7457829;3.5;0.62;766.87
1656856205.751178;3.5;0.62;766.87
1656856505.756573;3.42;0.65;1200.82
1656856805.7619681;3.33;0.5;1200.82
1656857105.7673633;3.25;0.51;1200.82
1656857405.7727582;3.15;0.5;1200.82
1656857705.7781534;2.52;0.46;1200.82
1656858005.7835486;2.52;0.46;1200.82
1656858305.7889435;2.52;0.46;1200.82
1656858605.7943387;2.52;0.46;1200.82
1656858905.7997339;2.52;0.46;1200.82
1656859205.805129;2.52;0.46;1200.82
1656859505.810524;2.41;0.51;1200.82
1656859805.8159192;2.29;3.28;1200.82
1656860105.8213143;2.23;0.77;1359.41
1656860405.8267093;2.1;0.76;1359.41
1656860705.8321044;2.01;0.8;1359.41
1656861005.8374996;1.96;0.82;1359.41
1656861305.8428946;1.81;0.82;1359.41
1656861605.8482897;1.71;0.76;1359.41
1656861905.853685;1.64;0.76;1359.41
1656862205.8590798;1.46;0.77;1359.41
1656862505.864475;1.32;0.77;1359.41
1656862805.8698702;1.28;0.77;1359.41
1656863105.8752654;1.15;0.41;1359.41
1656863405.8806603;1.03;0.21;1359.41
1656863705.8860555;0.99;0.28;1601.1
1656864005.8914506;0.84;0.22;1601.1
1656864305.8968456;0.74;0.39;1601.1
1656864605.9022408;0.71;0.26;1601.1
1656864905.907636;0.57;0.18;1601.1
1656865205.9130309;0.49;0.2;1601.1
1656865505.918426;0.45;0.18;1601.1
1656865805.9238212;0.35;0.22;1601.1
1656866105.9292164;0.29;0.17;1601.1
1656866405.9346113;0.27;0.17;1601.1
1656866705.9400065;0.21;0.15;1601.1
1656867005.9454017;0.18;0.12;1601.1
1656867305.9507966;0.17;0.13;1625.65
1656867605.9561918;0.15;0.47;1625.65
1656867905.961587;0.14;0.57;1625.65
1656868205.966982;0.13;0.64;1625.65
1656868505.972377;0.11;0.52;1625.65
1656868805.9777722;0.09;0.25;1625.65
1656869105.9831672;0.09;0.25;1625.65
1656869405.9885623;0.06;0.49;1625.65
1656869705.9939575;0.05;0.53;1625.65
1656870005.9993527;0.04;0.53;1625.65
1656870306.0047476;0.02;0.38;1625.65
1656870606.0101428;0.03;0.38;1625.65
1656870906.015538;0.01;0.66;1277.75
1656871206.020933;0.0;0.66;1277.75
1656871506.026328;0.0;0.66;1277.75
1656871806.0317233;0.0;0.36;1277.75
1656872106.0371182;0.0;0.39;1277.75
1656872406.0425134;0.0;3.07;1277.75
1656872706.0479085;0.0;0.35;1277.75
1656873006.0533037;0.0;0.35;1277.75
1656873306.0586987;0.0;0.35;1277.75
1656873606.0640938;0.0;0.35;1277.75
1656873906.069489;0.0;0.38;1277.75
1656874206.074884;0.0;0.34;1277.75
1656874506.080279;0.0;3.11;1094.3
1656874806.0856743;0.0;3.1;1094.3
1656875106.0910692;0.0;0.39;1094.3
1656875406.0964644;0.0;0.47;1094.3
1656875706.1018596;0.0;0.43;1094.3
1656876006.1072545;0.0;0.43;1094.3
1656876306.1126497;0.0;0.45;1094.3
1656876606.1180449;0.0;0.45;1094.3
1656876906.12344;0.0;0.37;1094.3
1656877206.128835;0.0;0.4;1094.3
1656877506.1342301;0.0;0.39;1094.3
1656877806.1396253;0.0;0.49;1094.3
1656878106.1450202;0.0;0.38;873.64
1656878406.1504154;0.0;0.39;873.64
1656878706.1558106;0.0;0.39;873.64
1656879006.1612055;0.0;0.4;873.64
1656879306.1666007;0.0;0.38;873.64
1656879606.1719959;0.0;0.48;873.64
1656879906.1773908;0.0;0.36;873.64
1656880206.182786;0.0;0.23;873.64
1656880506.1881812;0.0;0.29;873.64
1656880806.1935763;0.0;0.19;873.64
1656881106.1989713;0.0;0.18;873.64
1656881406.2043664;0.0;0.18;873.64
1656881706.2097616;0.0;0.18;866.6
1656882006.2151566;0.0;0.18;866.6
1656882306.2205517;0.0;0.18;866.6
1656882606.225947;0.0;0.18;866.6
1656882906.2313418;0.0;0.18;866.6
1656883206.236737;0.0;0.18;866.6
1656883506.2421322;0.0;0.18;866.6
1656883806.2475274;0.0;0.18;866.6
1656884106.2529223;0.0;0.18;866.6
1656884406.2583175;0.0;0.18;866.6
1656884706.2637126;0.0;0.18;866.6
1656885006.2691076;0.0;0.18;866.6
1656885306.2745028;0.0;0.18;893.02
1656885606.279898;0.0;0.18;893.02
1656885906.2852929;0.0;0.18;893.02
1656886206.290688;0.0;0.18;893.02
1656886506.2960832;0.0;0.18;893.02
1656886806.3014781;0.0;0.18;893.02
1656887106.3068733;0.0;0.18;893.02
1656887406.3122685;0.0;0.18;893.02
1656887706.3176637;0.0;0.18;893.02
1656888006.3230586;0.0;0.18;893.02
1656888306.3284538;0.0;0.18;893.02
1656888606.333849;0.0;0.18;893.02
1656888906.339244;0.0;0.18;873.04
1656889206.344639;0.0;0.18;873.04
1656889506.3500342;0.0;0.18;873.04
1656889806.3554292;0.0;0.18;873.04
1656890106.3608243;0.0;0.18;873.04
1656890406.3662195;0.0;0.18;873.04
1656890706.3716145;0.0;0.18;873.04
1656891006.3770096;0.0;0.18;873.04
1656891306.3824048;0.0;0.18;873.04
1656891606.3878;0.0;0.18;873.04
1656891906.393195;0.0;0.18;873.04
1656892206.39859;0.0;0.18;873.04
1656892506.4039853;0.0;0.18;894.77
1656892806.4093802;0.0;0.18;894.77
1656893106.4147754;0.0;0.18;894.77
1656893406.4201705;0.0;0.18;894.77
1656893706.4255655;0.0;0.18;894.77
1656894006.4309607;0.0;0.18;894.77
1656894306.4363558;0.0;0.18;894.77
1656894606.441751;0.0;0.18;894.77
1656894906.447146;0.0;0.18;894.77
1656895206.452541;0.0;0.18;894.77
1656895506.4579363;0.0;0.18;894.77
1656895806.4633312;0.0;0.18;894.77
1656896106.4687264;0.0;0.18;956.28
1656896406.4741216;0.0;0.09;956.28
1656896706.4795165;0.0;0.09;956.28
1656897006.4849117;0.0;0.09;956.28
1656897306.4903069;0.0;0.08;956.28
1656897606.4957018;0.0;0.09;956.28
1656897906.501097;0.0;0.08;956.28
1656898206.5064921;0.0;0.08;956.28
1656898506.5118873;0.01;0.09;956.28
1656898806.5172822;0.01;0.07;956.28
1656899106.5226774;0.01;0.07;956.28
1656899406.5280726;0.03;0.06;956.28
1656899706.5334675;0.03;0.06;1268.84
1656900006.5388627;0.03;0.06;1268.84
1656900306.5442579;0.0;0.08;1268.84
1656900606.5496528;0.03;0.06;1268.84
1656900906.555048;0.03;0.06;1268.84
1656901206.5604432;0.03;0.06;1268.84
1656901506.5658383;0.02;0.08;1268.84
1656901806.5712333;0.05;0.05;1268.84
1656902106.5766284;0.12;0.04;1268.84
1656902406.5820236;0.13;0.05;1268.84
1656902706.5874186;0.14;0.05;1268.84
1656903006.5928137;0.15;0.16;1268.84
1656903306.598209;0.16;0.14;1486.83
1656903606.6036038;0.18;0.15;1486.83
1656903906.608999;0.2;0.14;1486.83
1656904206.6143942;0.21;0.14;1486.83
1656904506.6197891;0.22;0.19;1486.83
1656904806.6251843;0.23;0.25;1486.83
1656905106.6305795;0.25;0.19;1486.83
1656905406.6359746;0.25;0.19;1486.83
1656905706.6413696;0.25;0.19;1486.83
1656906006.6467648;0.27;0.18;1486.83
1656906306.65216;0.27;0.23;1486.83
1656906606.6575549;0.29;0.24;1486.83
1656906906.66295;0.29;0.24;1662.14
1656907206.6683452;0.29;0.24;1662.14
1656907506.6737401;0.32;0.21;1662.14
1656907806.6791353;0.35;0.22;1662.14
1656908106.6845305;0.41;0.27;1662.14
1656908406.6899254;0.41;0.27;1662.14
1656908706.6953206;0.49;0.26;1662.14
1656909006.7007158;0.52;0.25;1662.14
1656909306.706111;0.52;0.22;1662.14
1656909606.711506;0.63;0.22;1662.14
1656909906.716901;0.63;0.22;1662.14
1656910206.7222962;0.87;0.24;1662.14
1656910506.7276912;0.87;0.24;1302.85
1656910806.7330863;0.82;0.25;1302.85
1656911106.7384815;1.02;0.14;1302.85
1656911406.7438765;1.02;0.14;1302.85
1656911706.7492716;1.16;0.14;1302.85
1656912006.7546668;1.24;0.15;1302.85
1656912306.760062;1.27;0.19;1302.85
1656912606.765457;1.1;0.15;1302.85
1656912906.770852;1.19;0.14;1302.85
1656913206.7762473;1.23;0.15;1302.85
1656913506.7816422;1.23;0.15;1302.85
1656913806.7870374;1.41;0.14;1302.85
1656914106.7924325;1.57;0.16;1170.04
1656914406.7978275;1.43;0.16;1170.04
1656914706.8032227;1.79;0.19;1170.04
